연도,일시,측정소,PM2.5
4,09-15 00:00,홍성읍,0.05894414
4,09-15 01:00,홍성읍,0.05894414
4,09-15 02:00,홍성읍,0.05894414
4,09-15 03:00,홍성읍,0.05894414
4,09-15 04:00,홍성읍,0.05894414
4,09-15 05:00,홍성읍,0.05894414
4,09-15 06:00,홍성읍,0.05894414
4,09-15 07:00,홍성읍,0.05894414
4,09-15 08:00,홍성읍,0.05894414
4,09-15 09:00,홍성읍,0.05894414
4,09-15 10:00,홍성읍,0.05861664
4,09-15 11:00,홍성읍,0.054743916
4,09-15 12:00,홍성읍,0.05314843
4,09-15 13:00,홍성읍,0.05314843
4,09-15 14:00,홍성읍,0.05314843
4,09-15 15:00,홍성읍,0.05314843
4,09-15 16:00,홍성읍,0.05314843
4,09-15 17:00,홍성읍,0.053862385
4,09-15 18:00,홍성읍,0.05838187
4,09-15 19:00,홍성읍,0.060435962
4,09-15 20:00,홍성읍,0.060435962
4,09-15 21:00,홍성읍,0.060435962
4,09-15 22:00,홍성읍,0.060435962
4,09-15 23:00,홍성읍,0.060435962
4,09-16 00:00,홍성읍,0.05894414
4,09-16 01:00,홍성읍,0.05894414
4,09-16 02:00,홍성읍,0.05894414
4,09-16 03:00,홍성읍,0.05894414
4,09-16 04:00,홍성읍,0.05894414
4,09-16 05:00,홍성읍,0.05894414
4,09-16 06:00,홍성읍,0.05894414
4,09-16 07:00,홍성읍,0.05894414
4,09-16 08:00,홍성읍,0.05894414
4,09-16 09:00,홍성읍,0.05894414
4,09-16 10:00,홍성읍,0.05861664
4,09-16 11:00,홍성읍,0.054743916
4,09-16 12:00,홍성읍,0.05314843
4,09-16 13:00,홍성읍,0.05314843
4,09-16 14:00,홍성읍,0.05314843
4,09-16 15:00,홍성읍,0.05314843
4,09-16 16:00,홍성읍,0.05314843
4,09-16 17:00,홍성읍,0.053862385
4,09-16 18:00,홍성읍,0.05838187
4,09-16 19:00,홍성읍,0.060435962
4,09-16 20:00,홍성읍,0.060435962
4,09-16 21:00,홍성읍,0.060435962
4,09-16 22:00,홍성읍,0.060435962
4,09-16 23:00,홍성읍,0.060435962
4,09-17 00:00,홍성읍,0.05894414
4,09-17 01:00,홍성읍,0.05894414
4,09-17 02:00,홍성읍,0.05894414
4,09-17 03:00,홍성읍,0.05894414
4,09-17 04:00,홍성읍,0.05894414
4,09-17 05:00,홍성읍,0.05894414
4,09-17 06:00,홍성읍,0.05894414
4,09-17 07:00,홍성읍,0.05894414
4,09-17 08:00,홍성읍,0.05894414
4,09-17 09:00,홍성읍,0.05894414
4,09-17 10:00,홍성읍,0.05861664
4,09-17 11:00,홍성읍,0.054743916
4,09-17 12:00,홍성읍,0.05314843
4,09-17 13:00,홍성읍,0.05314843
4,09-17 14:00,홍성읍,0.05314843
4,09-17 15:00,홍성읍,0.05314843
4,09-17 16:00,홍성읍,0.05314843
4,09-17 17:00,홍성읍,0.053862385
4,09-17 18:00,홍성읍,0.05838187
4,09-17 19:00,홍성읍,0.060435962
4,09-17 20:00,홍성읍,0.060435962
4,09-17 21:00,홍성읍,0.060435962
4,09-17 22:00,홍성읍,0.060435962
4,09-17 23:00,홍성읍,0.060435962
4,09-20 00:00,홍성읍,0.05894414
4,09-20 01:00,홍성읍,0.05894414
4,09-20 02:00,홍성읍,0.05894414
4,09-20 03:00,홍성읍,0.05894414
4,09-20 04:00,홍성읍,0.05894414
4,09-20 05:00,홍성읍,0.05894414
4,09-20 06:00,홍성읍,0.05894414
4,09-20 07:00,홍성읍,0.05894414
4,09-20 08:00,홍성읍,0.05894414
4,09-20 09:00,홍성읍,0.05894414
4,09-20 10:00,홍성읍,0.05861664
4,09-20 11:00,홍성읍,0.054743916
4,09-20 12:00,홍성읍,0.05314843
4,09-20 13:00,홍성읍,0.05314843
4,09-20 14:00,홍성읍,0.05314843
4,09-20 15:00,홍성읍,0.05314843
4,09-20 16:00,홍성읍,0.05314843
4,09-20 17:00,홍성읍,0.053862385
4,09-20 18:00,홍성읍,0.05838187
4,09-20 19:00,홍성읍,0.060435962
4,09-20 20:00,홍성읍,0.060435962
4,09-20 21:00,홍성읍,0.060435962
4,09-20 22:00,홍성읍,0.060435962
4,09-20 23:00,홍성읍,0.060435962
4,09-21 00:00,홍성읍,0.05894414
4,09-21 01:00,홍성읍,0.05894414
4,09-21 02:00,홍성읍,0.05894414
4,09-21 03:00,홍성읍,0.05894414
4,09-21 04:00,홍성읍,0.05894414
4,09-21 05:00,홍성읍,0.05894414
4,09-21 06:00,홍성읍,0.05894414
4,09-21 07:00,홍성읍,0.05894414
4,09-21 08:00,홍성읍,0.05894414
4,09-21 09:00,홍성읍,0.05894414
4,09-21 10:00,홍성읍,0.05861664
4,09-21 11:00,홍성읍,0.054743916
4,09-21 12:00,홍성읍,0.05314843
4,09-21 13:00,홍성읍,0.05314843
4,09-21 14:00,홍성읍,0.05314843
4,09-21 15:00,홍성읍,0.05314843
4,09-21 16:00,홍성읍,0.05314843
4,09-21 17:00,홍성읍,0.053862385
4,09-21 18:00,홍성읍,0.05838187
4,09-21 19:00,홍성읍,0.060435962
4,09-21 20:00,홍성읍,0.060435962
4,09-21 21:00,홍성읍,0.060435962
4,09-21 22:00,홍성읍,0.060435962
4,09-21 23:00,홍성읍,0.060435962
4,09-22 00:00,홍성읍,0.05894414
4,09-22 01:00,홍성읍,0.05894414
4,09-22 02:00,홍성읍,0.05894414
4,09-22 03:00,홍성읍,0.05894414
4,09-22 04:00,홍성읍,0.05894414
4,09-22 05:00,홍성읍,0.05894414
4,09-22 06:00,홍성읍,0.05894414
4,09-22 07:00,홍성읍,0.05894414
4,09-22 08:00,홍성읍,0.05894414
4,09-22 09:00,홍성읍,0.05894414
4,09-22 10:00,홍성읍,0.05861664
4,09-22 11:00,홍성읍,0.054743916
4,09-22 12:00,홍성읍,0.05314843
4,09-22 13:00,홍성읍,0.05314843
4,09-22 14:00,홍성읍,0.05314843
4,09-22 15:00,홍성읍,0.05314843
4,09-22 16:00,홍성읍,0.05314843
4,09-22 17:00,홍성읍,0.053862385
4,09-22 18:00,홍성읍,0.05838187
4,09-22 19:00,홍성읍,0.060435962
4,09-22 20:00,홍성읍,0.060435962
4,09-22 21:00,홍성읍,0.060435962
4,09-22 22:00,홍성읍,0.060435962
4,09-22 23:00,홍성읍,0.060435962
4,09-25 00:00,홍성읍,0.05894414
4,09-25 01:00,홍성읍,0.05894414
4,09-25 02:00,홍성읍,0.05894414
4,09-25 03:00,홍성읍,0.05894414
4,09-25 04:00,홍성읍,0.05894414
4,09-25 05:00,홍성읍,0.05894414
4,09-25 06:00,홍성읍,0.05894414
4,09-25 07:00,홍성읍,0.05894414
4,09-25 08:00,홍성읍,0.05894414
4,09-25 09:00,홍성읍,0.05894414
4,09-25 10:00,홍성읍,0.05861664
4,09-25 11:00,홍성읍,0.054743916
4,09-25 12:00,홍성읍,0.05314843
4,09-25 13:00,홍성읍,0.05314843
4,09-25 14:00,홍성읍,0.05314843
4,09-25 15:00,홍성읍,0.05314843
4,09-25 16:00,홍성읍,0.05314843
4,09-25 17:00,홍성읍,0.053862385
4,09-25 18:00,홍성읍,0.05838187
4,09-25 19:00,홍성읍,0.060435962
4,09-25 20:00,홍성읍,0.060435962
4,09-25 21:00,홍성읍,0.060435962
4,09-25 22:00,홍성읍,0.060435962
4,09-25 23:00,홍성읍,0.060435962
4,09-26 00:00,홍성읍,0.05894414
4,09-26 01:00,홍성읍,0.05894414
4,09-26 02:00,홍성읍,0.05894414
4,09-26 03:00,홍성읍,0.05894414
4,09-26 04:00,홍성읍,0.05894414
4,09-26 05:00,홍성읍,0.05894414
4,09-26 06:00,홍성읍,0.05894414
4,09-26 07:00,홍성읍,0.05894414
4,09-26 08:00,홍성읍,0.05894414
4,09-26 09:00,홍성읍,0.05894414
4,09-26 10:00,홍성읍,0.05861664
4,09-26 11:00,홍성읍,0.054743916
4,09-26 12:00,홍성읍,0.05314843
4,09-26 13:00,홍성읍,0.05314843
4,09-26 14:00,홍성읍,0.05314843
4,09-26 15:00,홍성읍,0.05314843
4,09-26 16:00,홍성읍,0.05314843
4,09-26 17:00,홍성읍,0.053862385
4,09-26 18:00,홍성읍,0.05838187
4,09-26 19:00,홍성읍,0.060435962
4,09-26 20:00,홍성읍,0.060435962
4,09-26 21:00,홍성읍,0.060435962
4,09-26 22:00,홍성읍,0.060435962
4,09-26 23:00,홍성읍,0.060435962
4,09-27 00:00,홍성읍,0.05894414
4,09-27 01:00,홍성읍,0.05894414
4,09-27 02:00,홍성읍,0.05894414
4,09-27 03:00,홍성읍,0.05894414
4,09-27 04:00,홍성읍,0.05894414
4,09-27 05:00,홍성읍,0.05894414
4,09-27 06:00,홍성읍,0.05894414
4,09-27 07:00,홍성읍,0.05894414
4,09-27 08:00,홍성읍,0.05894414
4,09-27 09:00,홍성읍,0.05894414
4,09-27 10:00,홍성읍,0.05861664
4,09-27 11:00,홍성읍,0.054743916
4,09-27 12:00,홍성읍,0.05314843
4,09-27 13:00,홍성읍,0.05314843
4,09-27 14:00,홍성읍,0.05314843
4,09-27 15:00,홍성읍,0.05314843
4,09-27 16:00,홍성읍,0.05314843
4,09-27 17:00,홍성읍,0.053862385
4,09-27 18:00,홍성읍,0.05838187
4,09-27 19:00,홍성읍,0.060435962
4,09-27 20:00,홍성읍,0.060435962
4,09-27 21:00,홍성읍,0.060435962
4,09-27 22:00,홍성읍,0.060435962
4,09-27 23:00,홍성읍,0.060435962
4,09-30 00:00,홍성읍,0.05894414
4,09-30 01:00,홍성읍,0.05894414
4,09-30 02:00,홍성읍,0.05894414
4,09-30 03:00,홍성읍,0.05894414
4,09-30 04:00,홍성읍,0.05894414
4,09-30 05:00,홍성읍,0.05894414
4,09-30 06:00,홍성읍,0.05894414
4,09-30 07:00,홍성읍,0.05894414
4,09-30 08:00,홍성읍,0.05894414
4,09-30 09:00,홍성읍,0.05894414
4,09-30 10:00,홍성읍,0.05861664
4,09-30 11:00,홍성읍,0.054743916
4,09-30 12:00,홍성읍,0.05314843
4,09-30 13:00,홍성읍,0.05314843
4,09-30 14:00,홍성읍,0.05314843
4,09-30 15:00,홍성읍,0.05314843
4,09-30 16:00,홍성읍,0.05314843
4,09-30 17:00,홍성읍,0.053862385
4,09-30 18:00,홍성읍,0.05838187
4,09-30 19:00,홍성읍,0.060435962
4,09-30 20:00,홍성읍,0.060435962
4,09-30 21:00,홍성읍,0.060435962
4,09-30 22:00,홍성읍,0.060435962
4,09-30 23:00,홍성읍,0.060435962
4,10-01 00:00,홍성읍,0.0966417
4,10-01 01:00,홍성읍,0.0966417
4,10-01 02:00,홍성읍,0.0966417
4,10-01 03:00,홍성읍,0.0966417
4,10-01 04:00,홍성읍,0.0966417
4,10-01 05:00,홍성읍,0.0966417
4,10-01 06:00,홍성읍,0.0966417
4,10-01 07:00,홍성읍,0.0966417
4,10-01 08:00,홍성읍,0.0966417
4,10-01 09:00,홍성읍,0.0966417
4,10-01 10:00,홍성읍,0.0963142
4,10-01 11:00,홍성읍,0.09053199
4,10-01 12:00,홍성읍,0.0889365
4,10-01 13:00,홍성읍,0.0889365
4,10-01 14:00,홍성읍,0.0889365
4,10-01 15:00,홍성읍,0.0889365
4,10-01 16:00,홍성읍,0.0889365
4,10-01 17:00,홍성읍,0.08965046
4,10-01 18:00,홍성읍,0.09594375
4,10-01 19:00,홍성읍,0.09799784
4,10-01 20:00,홍성읍,0.09799784
4,10-01 21:00,홍성읍,0.09799784
4,10-01 22:00,홍성읍,0.09799784
4,10-01 23:00,홍성읍,0.09799784
4,10-02 00:00,홍성읍,0.0966417
4,10-02 01:00,홍성읍,0.0966417
4,10-02 02:00,홍성읍,0.0966417
4,10-02 03:00,홍성읍,0.0966417
4,10-02 04:00,홍성읍,0.0966417
4,10-02 05:00,홍성읍,0.0966417
4,10-02 06:00,홍성읍,0.0966417
4,10-02 07:00,홍성읍,0.0966417
4,10-02 08:00,홍성읍,0.0966417
4,10-02 09:00,홍성읍,0.0966417
4,10-02 10:00,홍성읍,0.0963142
4,10-02 11:00,홍성읍,0.09053199
4,10-02 12:00,홍성읍,0.0889365
4,10-02 13:00,홍성읍,0.0889365
4,10-02 14:00,홍성읍,0.0889365
4,10-02 15:00,홍성읍,0.0889365
4,10-02 16:00,홍성읍,0.0889365
4,10-02 17:00,홍성읍,0.08965046
4,10-02 18:00,홍성읍,0.09594375
4,10-02 19:00,홍성읍,0.09799784
4,10-02 20:00,홍성읍,0.09799784
4,10-02 21:00,홍성읍,0.09799784
4,10-02 22:00,홍성읍,0.09799784
4,10-02 23:00,홍성읍,0.09799784
4,10-05 00:00,홍성읍,0.0966417
4,10-05 01:00,홍성읍,0.0966417
4,10-05 02:00,홍성읍,0.0966417
4,10-05 03:00,홍성읍,0.0966417
4,10-05 04:00,홍성읍,0.0966417
4,10-05 05:00,홍성읍,0.0966417
4,10-05 06:00,홍성읍,0.0966417
4,10-05 07:00,홍성읍,0.0966417
4,10-05 08:00,홍성읍,0.0966417
4,10-05 09:00,홍성읍,0.0966417
4,10-05 10:00,홍성읍,0.0963142
4,10-05 11:00,홍성읍,0.09053199
4,10-05 12:00,홍성읍,0.0889365
4,10-05 13:00,홍성읍,0.0889365
4,10-05 14:00,홍성읍,0.0889365
4,10-05 15:00,홍성읍,0.0889365
4,10-05 16:00,홍성읍,0.0889365
4,10-05 17:00,홍성읍,0.08965046
4,10-05 18:00,홍성읍,0.09594375
4,10-05 19:00,홍성읍,0.09799784
4,10-05 20:00,홍성읍,0.09799784
4,10-05 21:00,홍성읍,0.09799784
4,10-05 22:00,홍성읍,0.09799784
4,10-05 23:00,홍성읍,0.09799784
4,10-06 00:00,홍성읍,0.0966417
4,10-06 01:00,홍성읍,0.0966417
4,10-06 02:00,홍성읍,0.0966417
4,10-06 03:00,홍성읍,0.0966417
4,10-06 04:00,홍성읍,0.0966417
4,10-06 05:00,홍성읍,0.0966417
4,10-06 06:00,홍성읍,0.0966417
4,10-06 07:00,홍성읍,0.0966417
4,10-06 08:00,홍성읍,0.0966417
4,10-06 09:00,홍성읍,0.0966417
4,10-06 10:00,홍성읍,0.0963142
4,10-06 11:00,홍성읍,0.09053199
4,10-06 12:00,홍성읍,0.0889365
4,10-06 13:00,홍성읍,0.0889365
4,10-06 14:00,홍성읍,0.0889365
4,10-06 15:00,홍성읍,0.0889365
4,10-06 16:00,홍성읍,0.0889365
4,10-06 17:00,홍성읍,0.08965046
4,10-06 18:00,홍성읍,0.09594375
4,10-06 19:00,홍성읍,0.09799784
4,10-06 20:00,홍성읍,0.09799784
4,10-06 21:00,홍성읍,0.09799784
4,10-06 22:00,홍성읍,0.09799784
4,10-06 23:00,홍성읍,0.09799784
4,10-07 00:00,홍성읍,0.0966417
4,10-07 01:00,홍성읍,0.0966417
4,10-07 02:00,홍성읍,0.0966417
4,10-07 03:00,홍성읍,0.0966417
4,10-07 04:00,홍성읍,0.0966417
4,10-07 05:00,홍성읍,0.0966417
4,10-07 06:00,홍성읍,0.0966417
4,10-07 07:00,홍성읍,0.0966417
4,10-07 08:00,홍성읍,0.0966417
4,10-07 09:00,홍성읍,0.0966417
4,10-07 10:00,홍성읍,0.0963142
4,10-07 11:00,홍성읍,0.09053199
4,10-07 12:00,홍성읍,0.0889365
4,10-07 13:00,홍성읍,0.0889365
4,10-07 14:00,홍성읍,0.0889365
4,10-07 15:00,홍성읍,0.0889365
4,10-07 16:00,홍성읍,0.0889365
4,10-07 17:00,홍성읍,0.08965046
4,10-07 18:00,홍성읍,0.09594375
4,10-07 19:00,홍성읍,0.09799784
4,10-07 20:00,홍성읍,0.09799784
4,10-07 21:00,홍성읍,0.09799784
4,10-07 22:00,홍성읍,0.09799784
4,10-07 23:00,홍성읍,0.09799784
4,10-10 00:00,홍성읍,0.0966417
4,10-10 01:00,홍성읍,0.0966417
4,10-10 02:00,홍성읍,0.0966417
4,10-10 03:00,홍성읍,0.0966417
4,10-10 04:00,홍성읍,0.0966417
4,10-10 05:00,홍성읍,0.0966417
4,10-10 06:00,홍성읍,0.0966417
4,10-10 07:00,홍성읍,0.0966417
4,10-10 08:00,홍성읍,0.0966417
4,10-10 09:00,홍성읍,0.0966417
4,10-10 10:00,홍성읍,0.0963142
4,10-10 11:00,홍성읍,0.09053199
4,10-10 12:00,홍성읍,0.0889365
4,10-10 13:00,홍성읍,0.0889365
4,10-10 14:00,홍성읍,0.0889365
4,10-10 15:00,홍성읍,0.0889365
4,10-10 16:00,홍성읍,0.0889365
4,10-10 17:00,홍성읍,0.08965046
4,10-10 18:00,홍성읍,0.09594375
4,10-10 19:00,홍성읍,0.09799784
4,10-10 20:00,홍성읍,0.09799784
4,10-10 21:00,홍성읍,0.09799784
4,10-10 22:00,홍성읍,0.09799784
4,10-10 23:00,홍성읍,0.09799784
4,10-11 00:00,홍성읍,0.0966417
4,10-11 01:00,홍성읍,0.0966417
4,10-11 02:00,홍성읍,0.0966417
4,10-11 03:00,홍성읍,0.0966417
4,10-11 04:00,홍성읍,0.0966417
4,10-11 05:00,홍성읍,0.0966417
4,10-11 06:00,홍성읍,0.0966417
4,10-11 07:00,홍성읍,0.0966417
4,10-11 08:00,홍성읍,0.0966417
4,10-11 09:00,홍성읍,0.0966417
4,10-11 10:00,홍성읍,0.0963142
4,10-11 11:00,홍성읍,0.09053199
4,10-11 12:00,홍성읍,0.0889365
4,10-11 13:00,홍성읍,0.0889365
4,10-11 14:00,홍성읍,0.0889365
4,10-11 15:00,홍성읍,0.0889365
4,10-11 16:00,홍성읍,0.0889365
4,10-11 17:00,홍성읍,0.08965046
4,10-11 18:00,홍성읍,0.09594375
4,10-11 19:00,홍성읍,0.09799784
4,10-11 20:00,홍성읍,0.09799784
4,10-11 21:00,홍성읍,0.09799784
4,10-11 22:00,홍성읍,0.09799784
4,10-11 23:00,홍성읍,0.09799784
4,10-12 00:00,홍성읍,0.0966417
4,10-12 01:00,홍성읍,0.0966417
4,10-12 02:00,홍성읍,0.0966417
4,10-12 03:00,홍성읍,0.0966417
4,10-12 04:00,홍성읍,0.0966417
4,10-12 05:00,홍성읍,0.0966417
4,10-12 06:00,홍성읍,0.0966417
4,10-12 07:00,홍성읍,0.0966417
4,10-12 08:00,홍성읍,0.0966417
4,10-12 09:00,홍성읍,0.0966417
4,10-12 10:00,홍성읍,0.0963142
4,10-12 11:00,홍성읍,0.09053199
4,10-12 12:00,홍성읍,0.0889365
4,10-12 13:00,홍성읍,0.0889365
4,10-12 14:00,홍성읍,0.0889365
4,10-12 15:00,홍성읍,0.0889365
4,10-12 16:00,홍성읍,0.0889365
4,10-12 17:00,홍성읍,0.08965046
4,10-12 18:00,홍성읍,0.09594375
4,10-12 19:00,홍성읍,0.09799784
4,10-12 20:00,홍성읍,0.09799784
4,10-12 21:00,홍성읍,0.09799784
4,10-12 22:00,홍성읍,0.09799784
4,10-12 23:00,홍성읍,0.09799784
4,10-15 00:00,홍성읍,0.0966417
4,10-15 01:00,홍성읍,0.0966417
4,10-15 02:00,홍성읍,0.0966417
4,10-15 03:00,홍성읍,0.0966417
4,10-15 04:00,홍성읍,0.0966417
4,10-15 05:00,홍성읍,0.0966417
4,10-15 06:00,홍성읍,0.0966417
4,10-15 07:00,홍성읍,0.0966417
4,10-15 08:00,홍성읍,0.0966417
4,10-15 09:00,홍성읍,0.0966417
4,10-15 10:00,홍성읍,0.0963142
4,10-15 11:00,홍성읍,0.09053199
4,10-15 12:00,홍성읍,0.0889365
4,10-15 13:00,홍성읍,0.0889365
4,10-15 14:00,홍성읍,0.0889365
4,10-15 15:00,홍성읍,0.0889365
4,10-15 16:00,홍성읍,0.0889365
4,10-15 17:00,홍성읍,0.08965046
4,10-15 18:00,홍성읍,0.09594375
4,10-15 19:00,홍성읍,0.09799784
4,10-15 20:00,홍성읍,0.09799784
4,10-15 21:00,홍성읍,0.09799784
4,10-15 22:00,홍성읍,0.09799784
4,10-15 23:00,홍성읍,0.09799784
4,10-16 00:00,홍성읍,0.0966417
4,10-16 01:00,홍성읍,0.0966417
4,10-16 02:00,홍성읍,0.0966417
4,10-16 03:00,홍성읍,0.0966417
4,10-16 04:00,홍성읍,0.0966417
4,10-16 05:00,홍성읍,0.0966417
4,10-16 06:00,홍성읍,0.0966417
4,10-16 07:00,홍성읍,0.0966417
4,10-16 08:00,홍성읍,0.0966417
4,10-16 09:00,홍성읍,0.0966417
4,10-16 10:00,홍성읍,0.0963142
4,10-16 11:00,홍성읍,0.09053199
4,10-16 12:00,홍성읍,0.0889365
4,10-16 13:00,홍성읍,0.0889365
4,10-16 14:00,홍성읍,0.0889365
4,10-16 15:00,홍성읍,0.0889365
4,10-16 16:00,홍성읍,0.0889365
4,10-16 17:00,홍성읍,0.08965046
4,10-16 18:00,홍성읍,0.09594375
4,10-16 19:00,홍성읍,0.09799784
4,10-16 20:00,홍성읍,0.09799784
4,10-16 21:00,홍성읍,0.09799784
4,10-16 22:00,홍성읍,0.09799784
4,10-16 23:00,홍성읍,0.09799784
4,10-17 00:00,홍성읍,0.0966417
4,10-17 01:00,홍성읍,0.0966417
4,10-17 02:00,홍성읍,0.0966417
4,10-17 03:00,홍성읍,0.0966417
4,10-17 04:00,홍성읍,0.0966417
4,10-17 05:00,홍성읍,0.0966417
4,10-17 06:00,홍성읍,0.0966417
4,10-17 07:00,홍성읍,0.0966417
4,10-17 08:00,홍성읍,0.0966417
4,10-17 09:00,홍성읍,0.0966417
4,10-17 10:00,홍성읍,0.0963142
4,10-17 11:00,홍성읍,0.09053199
4,10-17 12:00,홍성읍,0.0889365
4,10-17 13:00,홍성읍,0.0889365
4,10-17 14:00,홍성읍,0.0889365
4,10-17 15:00,홍성읍,0.0889365
4,10-17 16:00,홍성읍,0.0889365
4,10-17 17:00,홍성읍,0.08965046
4,10-17 18:00,홍성읍,0.09594375
4,10-17 19:00,홍성읍,0.09799784
4,10-17 20:00,홍성읍,0.09799784
4,10-17 21:00,홍성읍,0.09799784
4,10-17 22:00,홍성읍,0.09799784
4,10-17 23:00,홍성읍,0.09799784
4,10-20 00:00,홍성읍,0.0966417
4,10-20 01:00,홍성읍,0.0966417
4,10-20 02:00,홍성읍,0.0966417
4,10-20 03:00,홍성읍,0.0966417
4,10-20 04:00,홍성읍,0.0966417
4,10-20 05:00,홍성읍,0.0966417
4,10-20 06:00,홍성읍,0.0966417
4,10-20 07:00,홍성읍,0.0966417
4,10-20 08:00,홍성읍,0.0966417
4,10-20 09:00,홍성읍,0.0966417
4,10-20 10:00,홍성읍,0.0963142
4,10-20 11:00,홍성읍,0.09053199
4,10-20 12:00,홍성읍,0.0889365
4,10-20 13:00,홍성읍,0.0889365
4,10-20 14:00,홍성읍,0.0889365
4,10-20 15:00,홍성읍,0.0889365
4,10-20 16:00,홍성읍,0.0889365
4,10-20 17:00,홍성읍,0.08965046
4,10-20 18:00,홍성읍,0.09594375
4,10-20 19:00,홍성읍,0.09799784
4,10-20 20:00,홍성읍,0.09799784
4,10-20 21:00,홍성읍,0.09799784
4,10-20 22:00,홍성읍,0.09799784
4,10-20 23:00,홍성읍,0.09799784
4,10-21 00:00,홍성읍,0.0966417
4,10-21 01:00,홍성읍,0.0966417
4,10-21 02:00,홍성읍,0.0966417
4,10-21 03:00,홍성읍,0.0966417
4,10-21 04:00,홍성읍,0.0966417
4,10-21 05:00,홍성읍,0.0966417
4,10-21 06:00,홍성읍,0.0966417
4,10-21 07:00,홍성읍,0.0966417
4,10-21 08:00,홍성읍,0.0966417
4,10-21 09:00,홍성읍,0.0966417
4,10-21 10:00,홍성읍,0.0963142
4,10-21 11:00,홍성읍,0.09053199
4,10-21 12:00,홍성읍,0.0889365
4,10-21 13:00,홍성읍,0.0889365
4,10-21 14:00,홍성읍,0.0889365
4,10-21 15:00,홍성읍,0.0889365
4,10-21 16:00,홍성읍,0.0889365
4,10-21 17:00,홍성읍,0.08965046
4,10-21 18:00,홍성읍,0.09594375
4,10-21 19:00,홍성읍,0.09799784
4,10-21 20:00,홍성읍,0.09799784
4,10-21 21:00,홍성읍,0.09799784
4,10-21 22:00,홍성읍,0.09799784
4,10-21 23:00,홍성읍,0.09799784
4,10-22 00:00,홍성읍,0.0966417
4,10-22 01:00,홍성읍,0.0966417
4,10-22 02:00,홍성읍,0.0966417
4,10-22 03:00,홍성읍,0.0966417
4,10-22 04:00,홍성읍,0.0966417
4,10-22 05:00,홍성읍,0.0966417
4,10-22 06:00,홍성읍,0.0966417
4,10-22 07:00,홍성읍,0.0966417
4,10-22 08:00,홍성읍,0.0966417
4,10-22 09:00,홍성읍,0.0966417
4,10-22 10:00,홍성읍,0.0963142
4,10-22 11:00,홍성읍,0.09053199
4,10-22 12:00,홍성읍,0.0889365
4,10-22 13:00,홍성읍,0.0889365
4,10-22 14:00,홍성읍,0.0889365
4,10-22 15:00,홍성읍,0.0889365
4,10-22 16:00,홍성읍,0.0889365
4,10-22 17:00,홍성읍,0.08965046
4,10-22 18:00,홍성읍,0.09594375
4,10-22 19:00,홍성읍,0.09799784
4,10-22 20:00,홍성읍,0.09799784
4,10-22 21:00,홍성읍,0.09799784
4,10-22 22:00,홍성읍,0.09799784
4,10-22 23:00,홍성읍,0.09799784
4,10-25 00:00,홍성읍,0.0966417
4,10-25 01:00,홍성읍,0.0966417
4,10-25 02:00,홍성읍,0.0966417
4,10-25 03:00,홍성읍,0.0966417
4,10-25 04:00,홍성읍,0.0966417
4,10-25 05:00,홍성읍,0.0966417
4,10-25 06:00,홍성읍,0.0966417
4,10-25 07:00,홍성읍,0.0966417
4,10-25 08:00,홍성읍,0.0966417
4,10-25 09:00,홍성읍,0.0966417
4,10-25 10:00,홍성읍,0.0963142
4,10-25 11:00,홍성읍,0.09053199
4,10-25 12:00,홍성읍,0.0889365
4,10-25 13:00,홍성읍,0.0889365
4,10-25 14:00,홍성읍,0.0889365
4,10-25 15:00,홍성읍,0.0889365
4,10-25 16:00,홍성읍,0.0889365
4,10-25 17:00,홍성읍,0.08965046
4,10-25 18:00,홍성읍,0.09594375
4,10-25 19:00,홍성읍,0.09799784
4,10-25 20:00,홍성읍,0.09799784
4,10-25 21:00,홍성읍,0.09799784
4,10-25 22:00,홍성읍,0.09799784
4,10-25 23:00,홍성읍,0.09799784
4,10-26 00:00,홍성읍,0.0966417
4,10-26 01:00,홍성읍,0.0966417
4,10-26 02:00,홍성읍,0.0966417
4,10-26 03:00,홍성읍,0.0966417
4,10-26 04:00,홍성읍,0.0966417
4,10-26 05:00,홍성읍,0.0966417
4,10-26 06:00,홍성읍,0.0966417
4,10-26 07:00,홍성읍,0.0966417
4,10-26 08:00,홍성읍,0.0966417
4,10-26 09:00,홍성읍,0.0966417
4,10-26 10:00,홍성읍,0.0963142
4,10-26 11:00,홍성읍,0.09053199
4,10-26 12:00,홍성읍,0.0889365
4,10-26 13:00,홍성읍,0.0889365
4,10-26 14:00,홍성읍,0.0889365
4,10-26 15:00,홍성읍,0.0889365
4,10-26 16:00,홍성읍,0.0889365
4,10-26 17:00,홍성읍,0.08965046
4,10-26 18:00,홍성읍,0.09594375
4,10-26 19:00,홍성읍,0.09799784
4,10-26 20:00,홍성읍,0.09799784
4,10-26 21:00,홍성읍,0.09799784
4,10-26 22:00,홍성읍,0.09799784
4,10-26 23:00,홍성읍,0.09799784
4,10-27 00:00,홍성읍,0.0966417
4,10-27 01:00,홍성읍,0.0966417
4,10-27 02:00,홍성읍,0.0966417
4,10-27 03:00,홍성읍,0.0966417
4,10-27 04:00,홍성읍,0.0966417
4,10-27 05:00,홍성읍,0.0966417
4,10-27 06:00,홍성읍,0.0966417
4,10-27 07:00,홍성읍,0.0966417
4,10-27 08:00,홍성읍,0.0966417
4,10-27 09:00,홍성읍,0.0966417
4,10-27 10:00,홍성읍,0.0963142
